id,channel,agent,customer_message,agent_message,timestamp,handle_time_seconds,resolved,first_call_resolution,csat,compliance_violation
871,call,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-01-13 13:20:40,256,1,1,2,0
872,email,Agent O,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-21 15:20:59,2114,1,0,4,0
873,email,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-06-24 12:04:23,223,0,0,3,0
874,email,Agent B,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-20 13:09:36,644,0,0,2,0
875,call,Agent M,I have an delay with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-02-14 12:32:28,753,1,0,4,0
876,email,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-05-12 14:56:46,2389,1,0,4,0
877,chat,Agent G,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-08 12:00:45,412,1,1,2,0
878,chat,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-01-30 14:44:42,137,1,1,5,0
879,chat,Agent G,I have an can't with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-25 14:05:26,141,1,1,5,0
880,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-02-03 10:53:16,147,1,1,3,0
881,email,Agent K,Question about product feature and delivery time.,,2025-04-20 10:54:51,3231,1,0,4,0
882,email,Agent A,I have an angry with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-04-19 15:54:03,402,1,1,4,0
883,call,Agent H,Question about product feature and delivery time.,,2025-08-03 12:46:35,556,0,0,4,0
884,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-04-12 11:10:45,2913,1,0,5,0
885,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-06 13:06:19,2585,1,0,3,0
886,call,Agent L,I have an can't with my order.,,2025-06-12 08:07:44,1202,0,0,1,0
887,call,Agent G,Question about product feature and delivery time.,,2025-05-15 12:44:22,437,1,1,3,0
888,chat,Agent L,I have an can't with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-07 15:02:55,725,1,0,4,1
889,call,Agent A,Question about product feature and delivery time.,,2025-06-04 10:47:38,1612,1,0,4,0
890,call,Agent G,Question about product feature and delivery time.,,2025-09-25 14:57:50,1119,1,0,3,0
891,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-08-12 11:28:23,2935,1,0,5,0
892,call,Agent B,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-02-15 13:54:46,1457,0,0,2,0
893,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-17 14:04:39,594,1,1,4,0
894,call,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-22 08:04:09,1528,1,0,4,0
895,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-04 08:02:16,3297,1,0,5,0
896,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-09 10:12:04,878,1,0,3,0
897,chat,Agent K,I have an delay with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-19 14:37:38,757,0,0,2,0
898,call,Agent K,Question about product feature and delivery time.,,2025-05-14 15:37:17,597,1,1,3,0
899,email,Agent C,Question about product feature and delivery time.,,2025-01-15 13:37:33,382,1,1,3,0
900,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-03 13:56:21,3034,0,0,1,0
901,email,Agent K,I have an not working with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-27 10:30:10,483,1,0,4,0
902,chat,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-11 15:41:16,844,1,0,4,0
903,call,Agent B,Question about product feature and delivery time.,,2025-04-18 14:15:22,1477,0,0,3,0
904,chat,Agent J,Question about product feature and delivery time.,,2025-01-17 09:04:00,525,0,0,2,0
905,chat,Agent I,I have an issue with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-11 09:06:24,251,0,0,3,0
906,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-03-06 10:26:08,697,1,0,4,0
907,email,Agent I,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-07-24 09:45:26,2998,1,0,3,0
908,chat,Agent M,Question about product feature and delivery time.,,2025-04-16 14:34:20,463,1,1,4,0
909,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-08-08 09:49:04,490,1,1,3,0
910,call,Agent K,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-09-29 11:12:22,1059,0,0,2,0
911,chat,Agent K,I have an delay with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-10 11:23:08,764,1,0,3,0
912,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-05-26 13:28:39,3367,0,0,3,0
913,call,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-11 10:53:33,1201,1,0,4,0
914,email,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-07-16 10:09:07,79,0,0,3,0
915,call,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-01-19 12:51:20,1142,1,0,4,0
916,email,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-02-10 13:03:53,2912,0,0,2,0
917,email,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-03-04 15:40:25,3441,1,0,5,0
918,chat,Agent C,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-15 09:44:23,580,0,0,3,0
919,call,Agent E,I have an delay with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-23 09:00:30,957,1,0,4,0
920,chat,Agent N,Question about product feature and delivery time.,,2025-03-17 14:51:15,453,1,1,4,0
921,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-09-08 10:33:12,814,1,0,5,0
922,email,Agent L,I have an can't with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-04-16 14:19:32,1977,0,0,4,0
923,chat,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-28 12:40:40,701,1,0,2,0
924,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-09-20 09:50:52,732,1,0,4,0
925,email,Agent C,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-08-25 15:58:31,826,1,0,3,0
926,chat,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-13 11:13:33,371,1,1,4,0
927,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-05 09:45:54,2548,1,0,3,0
928,call,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-28 08:29:01,386,1,0,4,0
929,chat,Agent G,Question about product feature and delivery time.,,2025-02-21 10:00:05,304,1,1,4,0
930,chat,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-02-18 09:41:04,734,1,0,5,0
931,chat,Agent C,I have an issue with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-06-20 12:08:36,211,0,0,3,0
932,chat,Agent F,I have an not working with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-08-31 13:18:28,610,1,0,4,0
933,chat,Agent I,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-03-27 14:52:19,373,1,1,4,0
934,chat,Agent A,Question about product feature and delivery time.,,2025-06-30 10:44:27,823,1,0,3,0
935,call,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-02-27 10:27:25,631,1,0,5,0
936,email,Agent G,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-07-04 09:52:40,2676,1,0,4,0
937,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-08-19 15:58:27,1661,1,0,5,0
938,email,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-06-25 15:35:34,1241,1,0,4,1
939,call,Agent C,I have an delay with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-08-27 14:11:52,1177,1,0,4,0
940,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-03-05 08:29:03,81,1,1,4,0
941,call,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-15 09:24:40,1064,1,0,4,0
942,chat,Agent M,Question about product feature and delivery time.,,2025-07-17 11:50:46,297,0,0,3,0
943,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-06-15 15:19:17,456,1,1,5,0
944,email,Agent G,I have an can't with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-08-12 08:52:27,1978,1,0,5,0
945,call,Agent H,I have an can't with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-01-15 13:05:14,1791,1,0,4,0
946,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-28 14:52:30,3367,0,0,3,0
947,call,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-01-29 10:27:33,775,1,0,3,0
948,email,Agent I,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-01-28 14:23:09,2088,1,0,2,0
949,email,Agent C,Question about product feature and delivery time.,,2025-06-04 13:43:06,86,0,0,2,0
950,chat,Agent O,I have an not working with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-03-03 12:43:53,484,1,0,4,0
951,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-01 15:39:41,3579,1,0,4,1
952,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-05-04 09:33:15,326,1,1,4,0
953,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-07-20 11:30:42,181,1,1,4,0
954,email,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-08-16 08:23:16,1194,1,0,4,0
955,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-09-15 09:55:06,774,1,0,3,0
956,email,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-13 10:32:00,339,0,0,4,0
957,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-04-03 13:14:35,162,1,1,3,0
958,chat,Agent A,I have an issue with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-03-23 10:06:32,808,1,0,3,0
959,call,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-02 08:57:34,1727,0,0,3,0
960,chat,Agent L,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-07 12:01:08,208,1,1,3,0
961,call,Agent J,I have an can't with my order.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-12 09:49:04,1699,1,0,5,0
962,email,Agent K,I have an not working with my order.,,2025-02-19 09:51:09,1532,0,0,1,0
963,call,Agent F,Question about product feature and delivery time.,,2025-04-05 14:12:39,1495,1,0,4,0
964,email,Agent F,I have an issue with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-10-14 15:46:04,2391,1,0,5,0
965,chat,Agent B,I have an problem with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-09-13 10:05:55,878,1,0,4,0
966,call,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-10-01 13:14:13,997,1,0,4,0
967,call,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-08-30 10:23:39,865,0,0,4,0
968,chat,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-01 10:08:40,749,0,0,3,0
969,chat,Agent B,Question about product feature and delivery time.,,2025-08-02 13:26:40,594,1,1,3,0
970,chat,Agent F,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-08-09 12:20:49,51,0,0,2,1
971,email,Agent D,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-01 13:32:07,2323,1,0,3,0
972,email,Agent I,Question about product feature and delivery time.,,2025-03-12 09:03:07,1566,1,0,4,0
973,call,Agent D,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-29 08:50:14,1278,1,0,4,0
974,call,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-30 09:09:12,1521,0,0,3,0
975,chat,Agent G,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-09-03 13:59:07,240,1,1,2,0
976,email,Agent F,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-10 10:39:50,1366,1,0,5,0
977,chat,Agent O,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-30 14:25:17,891,0,0,3,0
978,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-03-14 08:19:35,146,1,1,5,0
979,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-02-13 08:32:36,1635,1,0,4,0
980,email,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-06 08:17:05,3150,0,0,4,0
981,call,Agent M,I have an angry with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-04-21 14:53:33,1782,1,0,4,0
982,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-05-28 15:48:51,817,1,0,4,0
983,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-05-02 09:12:01,117,0,0,3,0
984,chat,Agent E,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-07-05 10:26:46,652,1,0,3,0
985,email,Agent N,I have an can't with my order.,"Sorry for the inconvenience. Thank you, I will assist.",2025-05-16 15:42:53,1529,1,0,4,0
986,call,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-10-10 10:51:30,711,0,0,3,0
987,email,Agent C,I have an issue with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-01-26 10:07:04,2435,1,0,3,0
988,call,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-01-09 14:10:29,1409,1,0,4,0
989,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-19 08:42:17,352,1,0,4,0
990,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-11 12:17:03,75,1,1,5,0
991,chat,Agent D,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-10 12:38:57,759,1,0,4,0
992,email,Agent G,Question about product feature and delivery time.,,2025-02-10 08:42:13,2375,1,0,5,0
993,email,Agent G,I have an problem with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-10-03 14:40:20,2191,1,0,4,0
994,chat,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-05 10:06:05,485,1,0,5,0
995,chat,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-02-09 11:17:51,265,1,1,5,0
996,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-03-12 13:30:42,448,1,0,5,0
997,email,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-04-12 09:38:15,3195,1,0,5,0
998,chat,Agent G,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-01-13 14:16:51,427,0,0,2,0
999,chat,Agent I,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-04 14:28:50,374,1,1,4,0
1000,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-07-29 13:44:31,746,1,0,4,0
1001,email,Agent O,I have an issue with my order.,"Sorry for the inconvenience. Resolved, I will assist.",2025-09-18 08:45:45,1613,1,0,5,0
1002,email,Agent D,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-02 12:29:24,2434,1,0,5,0
1003,chat,Agent G,I have an not working with my order.,Please try resetting and let us know if the issue persists.,2025-06-13 14:53:35,778,1,0,2,0
1004,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-03-26 09:04:44,325,0,0,3,0
1005,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-04-29 14:03:57,3151,1,0,4,0
1006,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-04 12:26:42,1806,1,0,4,0
1007,call,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-02-26 14:31:10,1190,1,0,5,0
1008,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-02-10 14:46:28,373,1,1,2,0
1009,email,Agent L,Question about product feature and delivery time.,,2025-06-11 08:20:56,3313,1,0,4,0
1010,email,Agent K,I have an can't with my order.,,2025-01-05 10:14:18,961,1,0,4,0
1011,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-04-06 14:40:37,558,0,0,3,0
1012,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-04-02 08:21:11,1021,1,0,4,0
1013,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-06-03 15:39:07,2508,1,0,4,0
1014,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-05-28 11:49:09,540,1,1,4,0
1015,email,Agent L,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-07 15:02:32,2521,1,0,4,0
1016,call,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-07-29 08:33:12,981,0,0,4,0
1017,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-05-18 12:25:09,345,1,1,4,0
1018,chat,Agent J,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-18 09:10:34,851,1,0,3,0
1019,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-10-11 08:34:39,190,0,0,2,0
1020,chat,Agent F,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-19 11:45:46,66,0,0,3,0
1021,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-23 15:12:10,2646,0,0,3,0
1022,email,Agent K,Question about product feature and delivery time.,,2025-07-25 09:11:38,3590,1,0,4,0
1023,email,Agent M,I have an problem with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-01 08:11:00,3306,1,0,5,0
1024,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-01-12 10:45:00,512,1,1,3,0
1025,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-09-05 10:35:19,538,1,0,4,0
1026,email,Agent A,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-23 15:01:10,1421,1,0,3,0
1027,chat,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-03-28 09:53:25,442,1,1,4,0
1028,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-07-30 10:50:05,2512,1,0,3,1
1029,email,Agent M,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-15 15:14:00,1025,1,0,3,0
1030,call,Agent B,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-02-23 11:52:29,511,1,1,3,0
1031,call,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-01-20 11:51:39,1713,0,0,3,0
1032,call,Agent L,Question about product feature and delivery time.,,2025-05-19 12:45:20,1334,1,0,4,0
1033,email,Agent D,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-10 12:43:39,3118,1,0,4,0
1034,call,Agent A,I have an can't with my order.,Please try resetting and let us know if the issue persists.,2025-06-12 11:47:21,818,1,0,3,0
1035,chat,Agent H,I have an can't with my order.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-19 08:51:43,261,1,1,4,0
1036,chat,Agent L,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-06 11:20:34,686,1,0,5,0
1037,chat,Agent L,I have an problem with my order.,Please try resetting and let us know if the issue persists.,2025-04-21 10:32:54,631,1,0,3,0
1038,email,Agent M,I have an not working with my order.,,2025-08-31 09:54:18,434,0,0,3,0
1039,chat,Agent H,I have an issue with my order.,Please try resetting and let us know if the issue persists.,2025-01-01 10:56:35,465,1,1,3,0
1040,chat,Agent G,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-31 11:13:52,892,1,0,4,0
1041,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-03-15 15:38:41,2867,1,0,5,0
1042,call,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-08-27 15:00:55,571,1,1,3,0
1043,chat,Agent H,I have an problem with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-07-04 12:47:16,289,1,1,4,0
1044,chat,Agent L,Question about product feature and delivery time.,,2025-05-10 10:29:44,873,1,0,5,0
1045,email,Agent J,I have an angry with my order.,,2025-08-21 12:27:46,3134,1,0,4,0
1046,email,Agent L,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-01 15:55:38,549,1,1,4,0
1047,chat,Agent I,I have an problem with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-05-23 15:45:37,756,1,0,5,0
1048,chat,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-07-26 11:47:23,181,1,1,4,0
1049,chat,Agent D,I have an angry with my order.,Please try resetting and let us know if the issue persists.,2025-09-16 11:43:30,348,1,1,3,0
1050,email,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-02-15 09:03:29,2481,1,0,5,1
1051,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-22 13:48:24,282,1,1,5,0
1052,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-01-28 11:27:09,1755,1,0,3,0
1053,call,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-06-01 10:21:38,924,1,0,3,0
1054,call,Agent A,I have an problem with my order.,Please try resetting and let us know if the issue persists.,2025-10-27 11:30:37,890,1,0,3,0
1055,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-09-15 13:01:15,294,1,1,5,0
1056,email,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-10-28 10:56:23,1380,1,0,4,0
1057,call,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-03-23 11:50:08,563,0,0,2,0
1058,chat,Agent M,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-08-22 13:24:10,288,1,1,5,0
1059,chat,Agent A,Question about product feature and delivery time.,,2025-04-30 14:56:47,140,1,1,4,1
1060,email,Agent O,Question about product feature and delivery time.,,2025-06-03 13:25:57,872,0,0,2,0
1061,chat,Agent K,Question about product feature and delivery time.,,2025-06-20 15:10:39,346,0,0,3,0
1062,email,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-03-17 09:49:26,3573,1,0,5,0
1063,chat,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-10-12 15:41:50,512,1,1,4,0
1064,email,Agent D,I have an not working with my order.,"Sorry for the inconvenience. Great, I will assist.",2025-02-19 11:31:40,3417,1,0,5,0
1065,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-02-06 11:09:26,2552,1,0,4,0
1066,chat,Agent J,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-07-23 08:42:11,339,1,1,5,0
1067,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-06-09 11:31:15,213,1,1,4,0
1068,email,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Happy, I will assist.",2025-07-27 15:18:50,1632,1,0,3,1
1069,email,Agent K,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-25 11:50:43,2532,0,0,4,0
1070,email,Agent N,I have an not working with my order.,,2025-10-01 11:19:15,2237,0,0,2,0
1071,chat,Agent A,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-06-22 14:26:25,775,0,0,2,0
1072,call,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-07-07 08:27:20,1562,1,0,4,0
1073,email,Agent C,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-05-31 11:14:54,2500,1,0,4,0
1074,chat,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-02-18 09:08:50,383,0,0,2,0
1075,chat,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-09-26 13:10:47,653,0,0,2,0
1076,call,Agent B,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-06-22 13:47:44,1657,1,0,3,0
1077,call,Agent G,I have an delay with my order.,,2025-03-01 15:13:26,1440,1,0,4,0
1078,chat,Agent H,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-04-21 14:55:27,313,1,1,4,0
1079,chat,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Thanks, I will assist.",2025-05-20 08:02:45,311,1,1,5,0
1080,chat,Agent F,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-04-24 08:34:48,632,1,0,4,0
1081,email,Agent H,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-10-13 08:06:51,681,1,0,3,0
1082,email,Agent E,Question about product feature and delivery time.,"Sorry for the inconvenience. Resolved, I will assist.",2025-07-26 08:17:37,2359,0,0,2,0
1083,email,Agent I,Question about product feature and delivery time.,"Sorry for the inconvenience. Thank you, I will assist.",2025-07-09 10:46:02,698,1,0,4,0
1084,call,Agent A,Question about product feature and delivery time.,,2025-05-26 13:03:53,948,0,0,3,0
1085,email,Agent N,Question about product feature and delivery time.,"Sorry for the inconvenience. Great, I will assist.",2025-03-05 08:52:57,791,0,0,3,0
1086,email,Agent F,Question about product feature and delivery time.,Please try resetting and let us know if the issue persists.,2025-04-22 11:48:22,2641,1,0,1,0
